id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,detailed-label
37.0,41161,29523.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,50708,7609.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,54580,13991.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,37871,15025.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,8127.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,50708,14760.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,50156,9269.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
35.0,48174,10779.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
35.0,53170,16993.0,23,1,0,3.159683,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
38.0,46836,17156.0,23,1,0,0.274348,0,0,5,99,99,0,67.0,2,120,2,80,1.0,1
45.0,35768,13591.0,22,1,4,5.689484,589,2603,4,99,99,0,44.0,14,1325,15,3391,0.0,1
37.0,25542,4285.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,40354,24677.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,10914,619.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,48812,26988.0,23,1,0,3.121735,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,41161,7005.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,10914,25739.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
45.0,33228,6053.0,22,1,4,2.833894,589,2241,4,99,99,0,44.0,15,1377,15,3029,0.0,1
37.0,54580,18181.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,24104,20043.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,60372,3643.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,28704,21780.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
33.0,45818,24132.0,22,1,4,3.940013,1790,1721,4,99,99,0,15.0,16,2638,14,2457,1.0,1
37.0,25542,21759.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,55288,13444.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,236.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,10803,22131.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,33570,29798.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,36922,20006.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,13486,1298.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,24351.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,27151.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,32751,8180.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,24104,7562.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,54028,7001.0,23,1,0,3.087236,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,54580,9740.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,26044.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,36878,24683.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,28704,16130.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
36.0,43746,19048.0,8080,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,29254.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,56284,25209.0,23,1,0,3.139724,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,52458,22620.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,38026,4047.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,13486,25386.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,32751,23419.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,28704,27920.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,36922,18092.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,37092,12714.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,54580,12521.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,24104,10756.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,25876.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,14592.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,54580,12001.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,35676,28558.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,54580,9609.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,7143.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
45.0,37549,13706.0,22,1,4,15.767469,589,1745,4,99,99,0,45.0,16,1249,16,2397,0.0,1
37.0,54580,18102.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,8766.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,49822,799.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
35.0,33246,29298.0,23,1,0,3.121742,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,55288,19917.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,38596,6769.0,23,1,0,3.150013,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
35.0,36594,21001.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,52458,15665.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
45.0,45835,20033.0,22,1,4,5.136702,589,1523,4,99,99,0,44.0,17,1289,14,2087,0.0,1
37.0,29360,5007.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,25542,10996.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,41161,7968.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,16446.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,12426.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,41161,7241.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
45.0,42713,6109.0,22,1,4,2.887215,589,1891,4,99,99,0,44.0,13,1273,15,2679,0.0,1
37.0,10914,27466.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,43974,8296.0,23,1,0,3.157227,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,52989,2365.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,50708,26321.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,21850.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
33.0,55870,14935.0,22,1,4,8.338727,2030,1310,4,99,99,0,15.0,14,2610,13,1842,1.0,1
37.0,10914,23884.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,41161,15658.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,55288,1114.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,25542,521.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,13486,20738.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,41161,17242.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
45.0,39649,17191.0,22,1,4,4.201534,589,1413,4,99,99,0,44.0,13,1273,11,1993,0.0,1
45.0,35210,24187.0,22,1,4,2.214627,589,2583,4,99,99,0,44.0,16,1429,16,3423,0.0,1
45.0,39580,21602.0,22,1,4,3.377064,589,1159,4,99,99,0,41.0,15,1353,16,1999,0.0,1
35.0,40014,10279.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
36.0,43746,19059.0,8080,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,48850,13285.0,23,1,0,3.159456,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,24104,28037.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,9975.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,50708,1156.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,48122,27280.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,52458,3754.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,50708,4276.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,36922,3239.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,28704,23800.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
38.0,35800,14612.0,23,1,0,0.044973,0,0,5,99,99,0,67.0,2,120,2,80,1.0,1
35.0,56142,14092.0,23,1,0,3.100231,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,55288,13605.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,10803,3442.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
45.0,47042,7325.0,22,1,4,4.426267,589,2600,4,99,99,0,44.0,17,1533,17,3504,0.0,1
36.0,43746,18887.0,8080,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,24104,26416.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,28704,5226.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,47156,29343.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,50708,22703.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,6242.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,36922,21476.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,51514,21072.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
35.0,42680,19527.0,23,1,0,3.125967,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,29360,28883.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,55294,867.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,55288,16665.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,16157.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,41161,8699.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,57506,22717.0,23,1,0,3.108227,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,32751,15039.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,55288,8483.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,53378,15865.0,23,1,0,3.113749,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
45.0,56714,3591.0,22,1,0,5.539025,0,0,4,99,99,0,62.0,3,164,3,164,0.0,1
37.0,29360,2752.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,21209.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,24104,4048.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,32751,2233.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,14907.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,51578,9518.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,52458,15357.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,10914,17200.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,33836,1655.0,23,1,0,3.116453,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
35.0,43072,30938.0,23,1,0,3.086235,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,13486,12579.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,13486,11998.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,54546,27794.0,23,1,0,3.095465,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
36.0,43746,18936.0,8080,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,41116,2192.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
40.0,43763,13715.0,17335,2,0,99.0,99,99,0,99,99,0,1.0,1,40,0,0,0.0,0
35.0,35356,7553.0,23,1,0,3.098768,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,55288,20658.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,41161,29287.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,39872,10850.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,52458,11190.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,41161,1048.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,21972.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,59056,24700.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
35.0,40178,3445.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,50708,13379.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,13486,21920.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,25542,27389.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,46296,21103.0,23,1,0,3.109249,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
36.0,43746,19013.0,8080,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,55950,20970.0,23,1,0,3.148974,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,52458,15485.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,32751,22236.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,24104,29434.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,24104,24728.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,25542,13235.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
38.0,44436,8394.0,23,1,0,3.29413,0,0,5,99,99,0,67.0,6,360,2,80,1.0,1
35.0,49852,15724.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,25542,17729.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,13486,29589.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,36922,14397.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,28704,1720.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,10803,25216.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,38288,11987.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,54580,2963.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,16340.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,32751,28409.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,8377.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,56500,29810.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,36922,11261.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
45.0,51681,7301.0,22,1,4,5.165434,589,1801,4,99,99,0,44.0,15,1377,15,2589,0.0,1
35.0,33968,24682.0,23,1,0,3.114502,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,52458,15720.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,32751,26368.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,37871,20447.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,36922,7915.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,38384,7292.0,23,1,0,3.084967,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,54580,22258.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,45672,1280.0,23,1,0,3.142189,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,13486,13.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,10803,984.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,54580,5106.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,36922,25002.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52458,23429.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,55288,8474.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,25542,28348.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,36166,14286.0,23,1,0,3.11954,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,50708,17387.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,28874.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,59028,2674.0,23,1,0,3.127471,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,36922,26996.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,59576,1616.0,23,1,0,3.152711,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,13486,14502.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,25542,48.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,54580,7015.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,36014,24674.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
38.0,46862,2536.0,23,1,0,3.435053,0,0,5,99,99,0,67.0,6,360,2,80,1.0,1
37.0,52989,27355.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,10977.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,25337.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,28704,10924.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,24104,1038.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,51320,9613.0,23,1,0,3.098229,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,28704,20126.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,54580,29230.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,17803.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,38648,13565.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,41161,1518.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,2076.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,17619.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,55288,8314.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,55288,17642.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,36922,27011.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,54580,25022.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,43040,8380.0,23,1,0,3.15996,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
35.0,56820,12532.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,52989,20663.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,646.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,52989,21488.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,13486,25929.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,32751,22381.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,33780,28816.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,52989,16243.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
38.0,60392,12982.0,23,1,0,0.970206,0,0,5,99,99,0,67.0,2,120,2,80,1.0,1
35.0,43794,484.0,23,1,0,3.127719,0,0,0,99,99,0,6.0,3,180,0,0,1.0,0
37.0,10914,29426.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
36.0,43746,1734.0,8080,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,39222,3318.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,13486,26464.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
35.0,44104,21116.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,60,0,0,1.0,0
37.0,52458,26691.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
36.0,43746,18632.0,8080,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,50708,27884.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,41161,2711.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
37.0,29360,22860.0,23,1,0,99.0,99,99,0,99,99,0,6.0,1,40,0,0,1.0,0
